SubjectID,problems_attempted,total_attempts,total_solved,completion_rate,avg_attempts,std_attempts,max_retries,min_attempts,proportion_reattempts,success_rate,first_attempt_success_rate,avg_score,std_score,compile_error_rate,active_days,avg_events_per_day,total_events,X-Grade,Cluster
d0b78ae235e484b144a0b229ef70c8ac2fd796c86aa4d314c3a5bf393dc9ee11,28,125,27,0.964,4.464285714285714,3.58,14,1,0.776,0.964,0.286,0.456,0.45,0.458,42,14.43,606,45.75,1
d1d635ae1d95cf0b57cba7b6bff6d45b693428120d558da8747c3a0887190d23,29,207,22,0.759,7.137931034482759,8.36,33,1,0.86,0.759,0.241,0.394,0.404,0.407,65,13.72,892,65.25,0
d24b87329bb09b449a89676a4e96858c289cdfad521c03fb9ce166a83aceb603,30,261,27,0.9,8.7,8.09,29,1,0.885,0.9,0.167,0.356,0.389,0.459,66,19.35,1277,63.22,3
d274893c31d10ef0bc342e59f149963ffff586f70cbf6c8b59325bf97415f62e,29,210,16,0.552,7.241379310344827,5.74,24,1,0.862,0.552,0.034,0.257,0.36,0.551,64,17.23,1103,32.41,0
d36a68faa57e320ce1eaff6a6def575a5337ee480ceab78d2bfc79c986e31760,30,147,18,0.6,4.9,3.88,14,1,0.796,0.6,0.267,0.383,0.394,0.364,65,12.91,839,88.32,0
d3cb38860bb2775f1e807bfe8b1610f03016ac63c6b08977188c85ad3f979ceb,30,45,30,1.0,1.5,1.57,9,1,0.333,1.0,0.833,0.638,0.444,0.263,66,3.5,231,59.25,2
d3f0d126711eb978e948a2cbeb9c2b2b0ffa79541fe717c41575d91f5e21aa61,25,74,24,0.96,2.96,2.01,8,1,0.662,0.96,0.24,0.58,0.412,0.217,65,5.38,350,82.96,2
d46637522853433efdf1806e2e5336c312d5ba0ff0a32b80468e96b8abf11c04,30,326,26,0.867,10.866666666666667,19.9,83,1,0.908,0.867,0.367,0.239,0.38,0.649,62,21.85,1355,23.25,3
d5b8de8db1cf22f45e0efd08dc7b38431edfdc53aca4038204460398cd6c21ee,30,166,29,0.967,5.533333333333333,4.67,16,1,0.819,0.967,0.233,0.304,0.399,0.509,70,16.37,1146,65.72,1
d6fcfbd13c5259904b825be40714b27269384a2e540184e009430238487e889c,30,40,29,0.967,1.3333333333333333,0.88,5,1,0.25,0.967,0.833,0.807,0.389,0.146,64,3.33,213,59.0,2
d74ad8f7c64819b319003126f9a7d68263aff159db0388c359cfbfb46e263e96,30,442,30,1.0,14.733333333333333,16.49,75,1,0.932,1.0,0.067,0.338,0.362,0.36,64,30.77,1969,76.66,3
d7508e75bd7e54d88e3668085557bbbb459453ab26ec03646bafb7625075cd24,30,204,26,0.867,6.8,6.77,25,1,0.853,0.867,0.233,0.321,0.395,0.51,64,16.84,1078,52.06,1
d78fb37bf1fe8f75aac3574abb02a6af48c1e5de152a400b1fbf6e7237e7fa4a,30,296,29,0.967,9.866666666666667,11.33,51,1,0.899,0.967,0.267,0.499,0.397,0.321,64,14.03,898,47.73,3
d7b242422be5e62a8d6759bbaa2dd788ef0a039847ba64911c3fff58025c8792,30,57,30,1.0,1.9,2.17,11,1,0.474,1.0,0.733,0.735,0.416,0.225,65,3.34,217,62.7,2
d86cb3d8304a2cede047c31ebe6619f33357872d26a21d1367318821e35e09cf,30,137,27,0.9,4.566666666666666,3.67,13,1,0.781,0.9,0.267,0.366,0.433,0.483,66,8.41,555,49.5,1
d87811d4a1e9ba86c382fda19de6f7d1ad04b42f8c0dceeb81cd7cafc1008ed8,30,242,30,1.0,8.066666666666666,9.08,36,1,0.876,1.0,0.233,0.402,0.393,0.368,67,13.91,932,73.16,1
d885bb7273fb4e746e84afc627f57884681464d304c0d487efee6b49df9620a2,30,192,26,0.867,6.4,6.91,29,1,0.844,0.867,0.2,0.465,0.38,0.223,60,11.97,718,71.66,1
d8a9220e637c9a7b377eabb60059a170c30384f5704c0e81a49f31788d470c98,30,96,29,0.967,3.2,2.82,12,1,0.688,0.967,0.367,0.557,0.401,0.204,65,5.77,375,67.73,1
d9381190f981d16a88149206249465bb181ce58d6359562dea944f4d477363e3,30,232,30,1.0,7.733333333333333,5.64,22,1,0.871,1.0,0.067,0.397,0.415,0.391,66,16.48,1088,52.9,1
d948777e9b3046b61a365c5cff2d3b1ad308bfb4d2ee0854558617ca8eeac395,30,132,27,0.9,4.4,4.26,21,1,0.773,0.9,0.167,0.357,0.445,0.486,63,8.67,546,46.83,1
d981675479ab443031cba32f40c3dca9e031547c59346a4c0ea7c624c054d936,30,609,26,0.867,20.3,24.8,111,1,0.951,0.867,0.067,0.305,0.359,0.464,65,40.52,2634,54.94,3
da2ab409e3aba646903b562a3345e2f8fff81667aaba3879a1155c38612e7ac9,20,26,20,1.0,1.3,0.66,3,1,0.231,1.0,0.8,0.787,0.405,0.192,28,2.04,57,60.41,2
dab25eed9d9d31a84b5f08cca8271deebaa1b69d2902cb2031ca82f985e09576,29,93,24,0.828,3.206896551724138,2.37,8,1,0.688,0.828,0.31,0.415,0.421,0.404,42,9.67,406,49.32,1
db2e162c7c1734ed5a58abc1706b9efbbdadbd2ba5f77bea6911a1aabd5e0831,30,106,30,1.0,3.533333333333333,6.13,34,1,0.717,1.0,0.5,0.443,0.486,0.53,65,7.29,474,66.0,1
db847180fec2988d054039d7d6565531195880d3918d6ee9402e335e6be9408d,30,167,30,1.0,5.566666666666666,5.02,19,1,0.82,1.0,0.333,0.451,0.438,0.418,62,9.03,560,72.92,1
db91ad08a11ff41dfb6d61127b0d561b3ae0e5ed10395e6cb3f25372ebdd6d0b,30,48,26,0.867,1.6,1.07,5,1,0.375,0.867,0.667,0.666,0.467,0.326,65,4.08,265,63.0,2
dc9a34cf6e3874933863dbb1d060e9fad475adc9e0927a6d33e2452d1526125d,30,225,28,0.933,7.5,6.53,25,1,0.867,0.933,0.2,0.344,0.386,0.422,63,14.79,932,59.25,1
dcc0e3c61cf760b864cace141492a9c0458a3af0e67f63a19c31875b5b777f07,29,185,25,0.862,6.379310344827586,6.48,23,1,0.843,0.862,0.172,0.379,0.428,0.489,60,11.53,692,81.42,1
de14d69ecb05cea275dcf6a7cb707626315f3e81931958d7d7b15131368cf4d6,30,162,13,0.433,5.4,4.97,24,1,0.815,0.433,0.1,0.284,0.373,0.453,65,9.26,602,57.33,0
de771b0a105c84a902ca9ac461758439ca7b838a2b95f6a13afad160a9d7fd39,30,245,25,0.833,8.166666666666666,7.44,30,1,0.878,0.833,0.3,0.324,0.381,0.446,69,16.49,1138,52.78,3
dea69a3afb734ba56e0465a463c3c6c5cd4c852cb165c1dd960ba91a4038a53d,30,36,30,1.0,1.2,0.48,3,1,0.167,1.0,0.833,0.877,0.331,0.123,65,2.18,142,35.75,2
dea7966ebd885a67ecc64194d61d09fed744b8619a5c553ca40c79205e3362b3,30,321,22,0.733,10.7,15.88,73,1,0.907,0.733,0.2,0.294,0.353,0.386,66,19.14,1263,43.9,3
df5f291bbd4aec1a0eff72c784f64e101413d82f8609d68c713dd7e8be202316,30,82,29,0.967,2.7333333333333334,4.46,25,1,0.634,0.967,0.567,0.622,0.453,0.33,63,4.25,268,52.34,2
dfafe84b27c1097ac79831f5ee8fcb79c84bd2079709c327141de09549db4d73,30,124,29,0.967,4.133333333333334,5.03,27,1,0.758,0.967,0.367,0.528,0.451,0.374,65,7.72,502,39.76,1
e03561822ee2eb2da08d5f6f890830660cfd611e01677a2cf70b09fb6ff4673e,30,263,30,1.0,8.766666666666667,12.22,63,1,0.886,1.0,0.133,0.424,0.374,0.235,64,12.75,816,71.4,3
e20c996edc342b0e8fe4abe8a1b4373ae040e36b367cf6188e43d04950b7f6c6,30,77,30,1.0,2.566666666666667,2.42,12,1,0.61,1.0,0.5,0.617,0.444,0.304,62,4.42,274,44.0,2
e2c64c308270b70f26817bd91b48a6dc114f46bf34566ce6d3ec38d8052cb1ec,20,104,12,0.6,5.2,3.69,13,1,0.808,0.6,0.2,0.46,0.437,0.402,66,5.64,372,18.75,0
e37bb12ed96a158b0a1050ba31f1b9c1fad4b32772f7ba057b96a6df90c2205c,11,11,10,0.909,1.0,0.0,1,1,0.0,0.909,1.0,0.811,0.397,0.189,70,1.27,89,42.0,2
e3d00c0bcfea6e4a68c5c4842d0bedac5e761cfa5be62ec60aae839f44a7f555,30,86,30,1.0,2.8666666666666667,2.87,13,1,0.651,1.0,0.533,0.563,0.456,0.348,67,4.82,323,62.59,2
e4022e6c05adb71c27444306f992d913c4d37cdbf63bf704fadfdddd56b65831,30,159,29,0.967,5.3,5.08,19,1,0.811,0.967,0.233,0.417,0.44,0.451,63,9.14,576,54.46,1
e4380b18857e28837873b807b4ee2bee2e199a3536f56fb56fb5949de4c17a77,30,232,29,0.967,7.733333333333333,9.15,35,1,0.871,0.967,0.1,0.297,0.394,0.478,68,14.19,965,66.48,3
e50725c0eeae06d5084a25d7cae981462f08ed57e7e604cb824844793a5c6dcc,30,88,29,0.967,2.933333333333333,2.5,13,1,0.659,0.967,0.267,0.46,0.412,0.261,65,8.48,551,83.44,1
e62fc7f4f92cd9a65e84bfe3c31f6e9bf117b4709067eac106b9715cb5f0fc02,30,141,29,0.967,4.7,3.95,17,1,0.787,0.967,0.233,0.352,0.467,0.617,64,13.45,861,30.0,1
e75e44aab1778ede624cb4eb316397c4e287b0f76299050d2ac110662629f77f,30,228,28,0.933,7.6,8.91,42,1,0.868,0.933,0.1,0.28,0.415,0.659,66,14.15,934,48.06,3
e7da0da09cd3de7d6414a439154f40924d0533b799648184fa85baef339710ba,30,50,29,0.967,1.6666666666666667,1.9,9,1,0.4,0.967,0.833,0.721,0.444,0.27,63,5.95,375,33.81,2
e8f1be077a6689592c2f7fa35d56f723b873d6600bbe49eb04908770d9e783c1,30,276,30,1.0,9.2,11.86,44,1,0.891,1.0,0.167,0.338,0.37,0.368,66,18.14,1197,64.94,3
e8fcb5c680b6bdab983fc8705cf4149d4ffc71e7e1d375ab38582c81a8a222dd,30,51,30,1.0,1.7,1.39,6,1,0.412,1.0,0.7,0.683,0.455,0.288,68,3.01,205,48.0,2
e9ef91d2836a3d6a880c71604dda2bc5cf97836539864ee1a7da3221c3843df7,30,108,29,0.967,3.6,3.57,18,1,0.722,0.967,0.367,0.526,0.398,0.231,67,6.85,459,75.21,1
ea47fdcc277117bd663900f36ab09bad41ea1af083ccbc63647b5838e1056ebc,30,98,30,1.0,3.2666666666666666,2.52,9,1,0.694,1.0,0.267,0.603,0.408,0.23,62,5.47,339,83.25,2
eb98b9223adb4684635bb18017ede6721bd5acf041aefea49eb611ab89c489ad,30,157,29,0.967,5.233333333333333,6.38,32,1,0.809,0.967,0.2,0.406,0.414,0.381,65,10.71,696,80.32,1
ebb4be3fcc3b29c9cabf0007dfe142b7cdbcb54fda0e9950b7018ce04c4d692d,30,253,23,0.767,8.433333333333334,6.02,21,1,0.881,0.767,0.1,0.275,0.367,0.466,68,15.53,1056,72.5,3
ec1a874203c55517f71dfe34ba86744fb41138693a65832b20cfa6f533f75e09,30,79,27,0.9,2.6333333333333333,2.74,13,1,0.62,0.9,0.533,0.394,0.448,0.489,65,6.15,400,54.0,1
ec8e0696e80a8e8c45ebbecc3429597d81a3c106fd5939bc3ed685240ce84c8a,30,95,30,1.0,3.1666666666666665,2.9,12,1,0.684,1.0,0.367,0.533,0.423,0.282,69,6.01,415,91.68,1
eeadbdae5c93dc632d3b4567ed3e770f164526a9d957a113e1aa07c1dca54f4c,20,61,19,0.95,3.05,3.53,14,1,0.672,0.95,0.6,0.496,0.447,0.358,56,5.46,306,66.75,2
eefcecf5c7183df8d369a35df238dd9fd990564264dcadc7bafacbafbef888ac,22,95,21,0.955,4.318181818181818,4.32,15,1,0.768,0.955,0.409,0.433,0.471,0.476,67,6.64,445,39.81,1
efc39ac763d948ff0a93ddc34ad240851cb48f1fcf52de934697aeb78d033071,30,90,30,1.0,3.0,3.89,16,1,0.667,1.0,0.533,0.457,0.492,0.531,62,8.4,521,50.0,1
effa5fafd71a87510e477792561dc4c6a0d7a624d93f5ee78db77ac7c2a41d63,30,126,30,1.0,4.2,4.94,20,1,0.762,1.0,0.4,0.57,0.429,0.311,64,7.05,451,63.66,1
f0a761fb34823e9ac759ee98975c615eebf22a1745a01de4b26cdf5b1aab26af,30,44,30,1.0,1.4666666666666666,1.01,5,1,0.318,1.0,0.767,0.769,0.414,0.214,43,3.74,161,60.25,2
f0ad6b55a43d50cd0b3fa2f6750275e11cc44176cc9984200f6d6ff6a3c5631f,30,124,30,1.0,4.133333333333334,4.07,18,1,0.758,1.0,0.2,0.422,0.457,0.5,67,7.21,483,58.25,1
f0dced10510747eeee05ecf186c421f025d256f9870b17e7fb2335463ae079ac,30,97,30,1.0,3.2333333333333334,4.26,21,1,0.691,1.0,0.533,0.584,0.441,0.322,65,6.05,393,69.47,1
f116832a0eb31d3cc89a5c4bba301d1a5758438ee1f1bd382fee9277a1fe6284,30,199,29,0.967,6.633333333333334,8.39,35,1,0.849,0.967,0.167,0.43,0.403,0.339,66,14.85,980,64.44,1
f13ef30924d9e20a8f54dc58ad638694be404a98000c388cadb97d41fd18b15e,30,362,28,0.933,12.066666666666666,15.76,62,1,0.917,0.933,0.167,0.296,0.358,0.401,69,19.13,1320,80.0,3
f19c99fbe5a835630d6c1f9c0bd31609a99d100f3dcadeddc3473da0ee7a0205,30,101,30,1.0,3.3666666666666667,3.44,15,1,0.703,1.0,0.333,0.509,0.441,0.363,68,6.63,451,61.15,1
f1adcb66d665ecba393da1490aca01e322bebd658ae2ef41aadee9ec7106def2,30,82,28,0.933,2.7333333333333334,2.1,9,1,0.634,0.933,0.4,0.524,0.438,0.291,64,6.34,406,93.16,1
f1c628caab4033afe87dd9b46443ae53b44ca1fc35dc6268f423531d02dcb0ab,30,87,28,0.933,2.9,1.65,8,1,0.655,0.933,0.2,0.567,0.434,0.304,61,5.85,357,51.25,1
f2b2d2b023f71e791c2644201fa62b2dcf6c78d7402d774a552d5b7b20f02ad3,30,75,30,1.0,2.5,2.27,8,1,0.6,1.0,0.567,0.643,0.436,0.278,68,4.12,280,43.42,2
f2c0c481d6d6af0b83c418cd9a25d31dc1ffd303019b7cff7adf84e88f578dcf,30,147,30,1.0,4.9,5.02,21,1,0.796,1.0,0.3,0.496,0.403,0.214,67,8.18,548,87.15,1
f355a2a07982341bcafda00ed2abb604504fdc5295686db581aa2070fb518b3e,30,61,30,1.0,2.033333333333333,2.92,15,1,0.508,1.0,0.767,0.678,0.462,0.31,64,3.56,228,43.5,2
f3d99c0db5449980ac699a2ef199f23eaff5c4808e5f5ec601922b62da939830,30,177,28,0.933,5.9,4.66,20,1,0.831,0.933,0.133,0.348,0.419,0.466,70,12.79,895,48.65,1
f3f68937b7087b8fa82118be631d144b10b8c5391b8a16f2affa093c1957edb1,30,260,22,0.733,8.666666666666666,14.74,78,1,0.885,0.733,0.3,0.353,0.398,0.5,70,14.47,1013,29.25,3
f421319a6d338f4c75d9ce493c2ab35aa31da5115a045fb9149446903d5f1141,30,94,23,0.767,3.1333333333333333,2.13,9,1,0.681,0.767,0.233,0.474,0.446,0.323,62,7.05,437,72.98,1
f429e88015e43d43626052e8601b4c7215afaf3f23181ed677fa698fbee2a91d,26,193,21,0.808,7.423076923076923,10.44,54,1,0.865,0.808,0.154,0.395,0.372,0.316,67,13.91,932,81.9,3
f443bbd96f97f46715406d27b026e030447ad9e96d55300a62dcdb54bf95a4f3,30,143,29,0.967,4.766666666666667,3.96,15,1,0.79,0.967,0.2,0.422,0.411,0.332,66,7.85,518,86.44,1
f44c5e0a30d5deb361269102ae90c47064e59c34af27b3dcc610c74ae5ad926e,30,245,25,0.833,8.166666666666666,7.52,24,1,0.878,0.833,0.133,0.302,0.404,0.586,62,14.9,924,33.91,3
f4972b61ad2f1c8822cfb700c14259accc67203e071bfe0ab462fa45013214d5,30,51,30,1.0,1.7,1.32,5,1,0.412,1.0,0.733,0.698,0.459,0.286,65,3.05,198,59.92,2
f4a36ebc5b628a049e769ccc2ae8e21a561ca689717f0b342b96c8ede09c0219,30,140,29,0.967,4.666666666666667,4.52,15,1,0.786,0.967,0.333,0.404,0.431,0.452,66,9.38,619,52.16,1
f4b74579b24f01184daa9edb1156247211fb4f6b67b8ec3b81814e8eeb8791fd,30,102,30,1.0,3.4,3.14,11,1,0.706,1.0,0.4,0.453,0.456,0.407,62,6.35,394,72.21,1
f4d906c345eef030a0d881ef52bba910c24630febc66ea83ab51337796574ec8,30,116,29,0.967,3.866666666666666,3.89,21,1,0.741,0.967,0.233,0.522,0.39,0.218,64,6.25,400,67.25,1
f70822cd6df70ca803faab8f3ced1db0f050468f31dcfedc1a20ad578382da45,30,155,30,1.0,5.166666666666667,5.31,24,1,0.806,1.0,0.333,0.499,0.448,0.36,63,8.9,561,42.75,1
f760a203bac325e547a23dd4a2f26a4109aadbeb44408262aea01f937e3a397e,30,369,25,0.833,12.3,11.43,49,1,0.919,0.833,0.067,0.302,0.374,0.458,69,25.0,1725,67.88,3
f837bce807410ac6f8b52fcee81a1ffaa2d7f77755861f2e6f2b482bff0f6fe9,30,387,30,1.0,12.9,16.71,67,1,0.922,1.0,0.167,0.359,0.357,0.317,63,29.14,1836,80.65,3
f8bb8ac0d0154c94f2a489b32ef5035239939cede87f998e2599dba7fe378ab6,30,208,20,0.667,6.933333333333334,4.81,17,1,0.856,0.667,0.133,0.374,0.389,0.416,64,14.44,924,86.26,0
f8dac969c272aabb2ba0adebac1b711f0f174a8288053069be5391c65bb027c3,30,128,30,1.0,4.266666666666667,4.16,16,1,0.766,1.0,0.3,0.383,0.453,0.548,65,9.18,597,46.94,1
f90a856f26ac85aa8d9964fd692f94ca3c196fb21ffb78ddc64c384f19de95d9,30,108,30,1.0,3.6,3.98,22,1,0.722,1.0,0.3,0.45,0.474,0.489,63,5.63,355,22.75,1
f933272f6c291384b9d3d937a7fb4122ebf5a47fd9362ef3b8f6213f2b0660dc,30,101,30,1.0,3.3666666666666667,5.18,25,1,0.703,1.0,0.467,0.523,0.474,0.426,65,5.89,383,51.0,1
f957373d2a222c4eb2d4a1ff4cb458e3bebf9e8e6e6d09515d4e23c376f39647,30,170,29,0.967,5.666666666666667,6.66,29,1,0.824,0.967,0.3,0.421,0.446,0.472,65,10.17,661,55.4,1
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,30,53,29,0.967,1.7666666666666666,1.91,9,1,0.434,0.967,0.767,0.678,0.451,0.28,61,3.9,238,47.25,2
f9a8ea52803b55fada3310dd43a447a99dc03507c2607b06de916f5141da831a,29,105,23,0.793,3.6206896551724137,3.33,14,1,0.724,0.793,0.345,0.442,0.419,0.364,68,5.46,371,66.46,1
fa02750bf6f9eb536fbbeade8fe7bbc22648f59dabe562a4e32b8a58c4d3d1ff,30,66,29,0.967,2.2,1.95,9,1,0.545,0.967,0.6,0.546,0.484,0.429,64,6.28,402,27.53,2
fa57bd66cb6354a6d8af1e7b47b28589e586bf1303a9080652bf2cfe6b9bbab4,30,82,30,1.0,2.7333333333333334,4.06,22,1,0.634,1.0,0.5,0.464,0.488,0.496,62,7.06,438,48.0,1
fa7805c1d46ef49851de43750a665a993eef750b560159967106d3b96821759c,30,563,29,0.967,18.766666666666666,14.01,54,3,0.947,0.967,0.0,0.386,0.377,0.317,65,35.62,2315,69.63,3
fabe1f519ce6f051ce768bda372a3e32059c13ea3f191380b04a004b83caa61b,29,216,24,0.828,7.448275862068965,6.96,28,1,0.866,0.828,0.172,0.326,0.409,0.537,65,17.42,1132,66.93,3
fbb2114bce5532072b39ce9c805ea99509830cc0c4c36b58ea813398307284ed,30,235,28,0.933,7.833333333333333,7.85,29,1,0.872,0.933,0.133,0.327,0.385,0.429,66,16.88,1114,88.01,3
fcc829e7dd1db87335c46064982f06853c8a5c39399202b284952458b04f0d5d,30,71,29,0.967,2.3666666666666667,3.76,19,1,0.577,0.967,0.733,0.719,0.389,0.2,62,3.61,224,53.91,2
fcf731e2be9a1377e7aed9c84be49e59ff2b3595fd86235d37d58011462b8fcf,30,141,29,0.967,4.7,5.94,27,1,0.787,0.967,0.333,0.336,0.423,0.483,65,12.49,812,55.16,1
fd3422d11e9fdacf030f74df8a97aef973337371c49d6746fa29e06a4e54888b,30,165,29,0.967,5.5,6.92,22,1,0.818,0.967,0.467,0.472,0.401,0.271,64,9.89,633,93.5,1
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,30,195,29,0.967,6.5,6.83,30,1,0.846,0.967,0.2,0.408,0.414,0.347,70,11.79,825,71.93,1
fd928febd4e90f39aa15d8f4f70215bbc4e20e5c40d245628c6f8e73f7b4d16a,30,258,25,0.833,8.6,12.78,64,1,0.884,0.833,0.2,0.382,0.361,0.314,62,18.77,1164,74.47,3
fe48d6db483ac4bd61b017d826272e803a5ba40fca9dcc14ce181a1331e1fa18,20,111,19,0.95,5.55,6.92,28,1,0.82,0.95,0.35,0.428,0.44,0.462,65,10.34,672,35.25,1
fe545219144abfb405c64d3fed4f32dc348ece7afb0a814e646ef2f17e69bc7d,30,106,30,1.0,3.533333333333333,4.8,26,1,0.717,1.0,0.467,0.443,0.48,0.486,63,6.95,438,53.58,1
ff02364c8aab08a51916bd6a58bf7337b5d60939ee9b5381cce52e3ccbcd6b6d,30,232,30,1.0,7.733333333333333,9.59,38,1,0.871,1.0,0.267,0.397,0.405,0.363,70,14.39,1007,77.29,1
ff4cfd98fc176f36fa99b2bc839990d2fd13de4e59b5c4aed8f3ccb1962d249f,30,168,28,0.933,5.6,6.62,34,1,0.821,0.933,0.233,0.475,0.429,0.366,65,8.28,538,47.22,1
ff86d28801139f82f29ac25c715647674d50977478b8d8469bb07a55cfafa043,30,129,30,1.0,4.3,5.55,31,1,0.767,1.0,0.267,0.517,0.43,0.299,67,6.99,468,87.28,1
ffc3b91c3744d275e99f49e105f016732d694a76314d8cd50f25e49a0b67edc6,30,91,27,0.9,3.033333333333333,2.91,11,1,0.67,0.9,0.333,0.605,0.376,0.17,64,6.41,410,81.21,2
